DBG,count0=0,count1=0,count2=0,count3=0
LH2,147611646,2,0,3,7,71876
LH2,147611646,2,0,4,8,70212
LH2,147611646,2,1,4,9,27820
LH2,147611646,2,0,5,11,10884
LH2,147611646,2,1,5,11,10884
LH2,147611646,2,0,6,13,58297
LH2,147611646,2,0,10,20,76317
LH2,147611646,2,1,10,20,37021
LH2,147611646,2,0,12,24,5661
LH2,147611646,2,0,13,26,23388
LH2,147611646,2,1,13,26,23390
LH2,147611646,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,147712783,2,0,2,5,49742
LH2,147712783,2,0,3,7,71876
LH2,147712783,2,0,4,8,70206
LH2,147712783,2,1,4,9,27823
LH2,147712783,2,0,5,11,10884
LH2,147712783,2,1,5,11,10884
LH2,147712783,2,0,6,13,58297
LH2,147712783,2,0,10,20,76307
LH2,147712783,2,1,10,20,37024
LH2,147712783,2,0,12,24,5661
LH2,147712783,2,0,13,26,23388
LH2,147712783,2,1,13,26,23390
LH2,147712783,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,147813842,2,0,2,5,49742
LH2,147813842,2,0,3,7,71876
LH2,147813842,2,0,4,8,70197
LH2,147813842,2,1,4,9,27823
LH2,147813842,2,0,5,11,10884
LH2,147813842,2,1,5,11,10884
LH2,147813842,2,0,6,13,58297
LH2,147813842,2,0,10,21,76302
LH2,147813842,2,1,10,21,37027
LH2,147813842,2,0,12,24,5661
LH2,147813842,2,0,13,26,23388
LH2,147813842,2,1,13,26,23390
LH2,147813842,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,147914985,2,0,2,5,49742
LH2,147914985,2,0,3,7,71876
LH2,147914985,2,0,4,8,70196
LH2,147914985,2,1,4,8,27824
LH2,147914985,2,0,5,11,10884
LH2,147914985,2,1,5,11,10884
LH2,147914985,2,0,6,13,58297
LH2,147914985,2,0,10,21,76303
LH2,147914985,2,1,10,21,39834
LH2,147914985,2,0,12,24,5661
LH2,147914985,2,0,13,26,23388
LH2,147914985,2,1,13,26,23390
LH2,147914985,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,148016120,2,0,2,5,49742
LH2,148016120,2,0,3,7,71876
LH2,148016120,2,0,4,8,70206
LH2,148016120,2,1,4,8,27826
LH2,148016120,2,0,5,11,10884
LH2,148016120,2,1,5,11,10884
LH2,148016120,2,0,6,13,58297
LH2,148016120,2,0,10,21,76312
LH2,148016120,2,1,10,21,37037
LH2,148016120,2,0,12,24,5661
LH2,148016120,2,0,13,26,23388
LH2,148016120,2,1,13,26,23390
LH2,148016120,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,148117146,2,0,2,5,49742
LH2,148117146,2,0,3,7,71876
LH2,148117146,2,0,4,9,70228
LH2,148117146,2,1,4,9,27841
LH2,148117146,2,0,5,11,10884
LH2,148117146,2,1,5,11,10884
LH2,148117146,2,0,6,13,58297
LH2,148117146,2,0,10,21,76343
LH2,148117146,2,1,10,20,37053
LH2,148117146,2,0,12,24,5661
LH2,148117146,2,0,13,26,23388
LH2,148117146,2,1,13,26,23390
LH2,148117146,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,148218302,2,0,2,5,49742
LH2,148218302,2,0,3,7,71876
LH2,148218302,2,0,4,9,70224
LH2,148218302,2,1,4,9,27850
LH2,148218302,2,0,5,11,10884
LH2,148218302,2,1,5,11,10884
LH2,148218302,2,0,6,13,58297
