pc_time_s,time_us,sensor,sweep,basestation,polynomial,lfsr_location
1778149625.016211,293911352,1,0,4,8,35213
1778149625.0172274,293911352,1,1,4,8,67893
1778149625.0184164,293911352,1,0,5,11,31624
1778149625.0197294,293911352,1,0,9,19,36713
1778149625.0212607,293911352,1,0,10,21,38505
1778149625.022575,293911352,1,1,10,21,69528
1778149625.0237627,293911352,1,0,11,22,127000
1778149625.025021,293911352,1,0,13,27,114798
1778149625.0261745,293911352,2,0,0,1,37931
1778149625.027239,293911352,2,1,0,1,65326
1778149625.028289,293911352,2,0,4,8,66717
1778149625.0293689,293911352,2,1,4,9,33944
1778149625.0303416,293911352,2,0,10,21,37303
1778149625.0309818,293911352,2,1,10,21,67768
1778149625.0316987,293911352,2,0,15,30,52979
1778149625.032627,293911352,3,0,1,3,23715
1778149625.033372,293911352,3,0,4,8,67645
1778149625.0341952,293911352,3,1,4,9,33971
1778149625.0348063,293911352,3,0,8,16,64933
1778149625.0354025,293911352,3,0,10,21,36394
1778149625.0363483,293911352,3,1,10,20,68016
1778149625.0372326,293911352,3,0,12,24,44377
1778149625.0381656,294014306,0,0,1,3,32752
1778149625.1074822,294014306,0,0,4,8,35071
1778149625.108476,294014306,0,1,4,8,68673
1778149625.1092944,294014306,0,0,5,11,61492
1778149625.1101778,294014306,0,0,9,18,15049
1778149625.1108031,294014306,0,0,10,20,37432
1778149625.1112256,294014306,0,1,10,21,69420
1778149625.1116824,294014306,0,0,14,29,115623
1778149625.112136,294014306,1,0,0,0,85459
1778149625.1125424,294014306,1,0,1,3,23587
1778149625.1129584,294014306,1,0,2,4,100462
1778149625.1133618,294014306,1,0,4,8,35093
1778149625.1137664,294014306,1,1,4,8,67707
1778149625.1141615,294014306,1,0,5,11,31624
1778149625.1146338,294014306,1,0,9,19,36713
1778149625.1150384,294014306,1,0,10,20,38382
1778149625.1154528,294014306,1,1,10,20,69200
1778149625.11589,294014306,1,0,11,22,127000
1778149625.116326,294014306,1,0,13,27,114798
1778149625.1167762,294014306,2,0,0,1,37931
1778149625.1171641,294014306,2,1,0,1,65326
1778149625.1175501,294014306,2,0,4,8,66573
1778149625.1179674,294014306,2,1,4,8,33817
1778149625.1183565,294014306,2,0,10,21,37126
1778149625.1187873,294014306,2,1,10,20,67566
1778149625.1192205,294014306,2,0,15,30,52979
1778149625.119652,294014306,3,0,1,3,23715
1778149625.1200473,294014306,3,0,4,8,67541
1778149625.1204352,294014306,3,1,4,8,33827
1778149625.1208954,294014306,3,0,8,16,64933
1778149625.1213002,294014306,3,0,10,21,36206
1778149625.1217415,294014306,3,1,10,21,67785
1778149625.1221638,294014306,3,0,12,24,44377
1778149625.1225758,294117319,0,0,1,3,32752
1778149625.2107253,294117319,0,0,4,8,34928
1778149625.2121274,294117319,0,1,4,8,68570
1778149625.2135794,294117319,0,0,5,11,61492
1778149625.214968,294117319,0,0,9,18,15049
1778149625.2164237,294117319,0,0,10,21,37299
1778149625.2178714,294117319,0,1,10,21,69252
1778149625.2193854,294117319,0,0,14,29,115623
1778149625.2208467,294117319,1,0,0,0,85459
1778149625.2221987,294117319,1,0,1,3,23587
1778149625.2236562,294117319,1,0,2,4,100462
1778149625.2248764,294117319,1,0,4,8,34965
1778149625.2259896,294117319,1,1,4,8,67593
1778149625.2271078,294117319,1,0,5,11,31624
1778149625.228325,294117319,1,0,9,19,36713
1778149625.229489,294117319,1,0,10,21,38258
1778149625.2306592,294117319,1,1,10,21,69036
1778149625.2316418,294117319,1,0,11,22,127000
1778149625.232639,294117319,1,0,13,27,114798
1778149625.233638,294117319,2,0,0,1,37931
1778149625.2345667,294117319,2,1,0,1,65326
1778149625.2354836,294117319,2,0,4,8,66472
1778149625.2363904,294117319,2,1,4,8,33711
1778149625.2373223,294117319,2,0,10,21,36990
1778149625.2381108,294117319,2,1,10,21,67376
1778149625.2389061,294117319,2,0,15,30,52979
1778149625.2396076,294117319,3,0,1,3,23715
1778149625.2404206,294117319,3,0,4,8,67433
1778149625.241228,294117319,3,1,4,8,33707
1778149625.2419364,294117319,3,0,8,16,64933
1778149625.2427914,294117319,3,0,10,21,36058
1778149625.2436223,294117319,3,1,10,21,67650
1778149625.2445476,294117319,3,0,12,24,44377
1778149625.2452352,294219761,0,0,1,3,32752
1778149625.3131382,294219761,0,0,4,9,34843
1778149625.314362,294219761,0,1,4,9,68469
1778149625.3152025,294219761,0,0,5,11,61492
1778149625.3161275,294219761,0,0,9,18,15049
1778149625.3170469,294219761,0,0,10,21,37211
1778149625.3179893,294219761,0,1,10,21,69109
1778149625.3189306,294219761,0,0,14,29,115623
1778149625.3198428,294219761,1,0,0,0,85459
1778149625.3205938,294219761,1,0,1,3,23587
1778149625.321333,294219761,1,0,2,4,100462
1778149625.3225555,294219761,1,0,4,9,34904
1778149625.3233738,294219761,1,1,4,9,67477
1778149625.3238442,294219761,1,0,5,11,31624
1778149625.3244202,294219761,1,0,9,19,36713
1778149625.3252609,294219761,1,0,10,21,38193
1778149625.3260381,294219761,1,1,10,21,68855
1778149625.3269236,294219761,1,0,11,22,127000
1778149625.3277924,294219761,1,0,13,27,114798
1778149625.3286185,294219761,2,0,0,1,37931
1778149625.3293612,294219761,2,1,0,1,65326
1778149625.330086,294219761,2,0,4,8,66366
1778149625.3308344,294219761,2,1,4,8,33630
1778149625.3315933,294219761,2,0,10,21,36928
1778149625.332407,294219761,2,1,10,20,67257
1778149625.3332002,294219761,2,0,15,30,52979
1778149625.3339543,294219761,3,0,1,3,23715
1778149625.3347478,294219761,3,0,4,8,67336
1778149625.3354123,294219761,3,1,4,8,33596
1778149625.3358414,294219761,3,0,8,16,64933
1778149625.3362868,294219761,3,0,10,21,35967
1778149625.3367057,294219761,3,1,10,21,67533
1778149625.337123,294219761,3,0,12,24,44377
1778149625.3375616,294322330,0,0,1,3,32752
1778149625.4154763,294322330,0,0,4,8,34713
1778149625.416475,294322330,0,1,4,8,68378
1778149625.417294,294322330,0,0,5,11,61492
1778149625.4180703,294322330,0,0,9,18,15049
1778149625.4188507,294322330,0,0,10,20,37132
1778149625.4196136,294322330,0,1,10,20,69013
1778149625.4204397,294322330,0,0,14,29,115623
1778149625.4212713,294322330,1,0,0,0,85459
1778149625.42202,294322330,1,0,1,3,23587
1778149625.4227734,294322330,1,0,2,4,100462
1778149625.4235082,294322330,1,0,4,8,34811
1778149625.4242525,294322330,1,1,4,8,67383
1778149625.4250302,294322330,1,0,5,11,31624
1778149625.4258094,294322330,1,0,9,19,36713
1778149625.4265509,294322330,1,0,10,20,38140
1778149625.427436,294322330,1,1,10,20,68748
1778149625.4285784,294322330,1,0,11,22,127000
1778149625.4294288,294322330,1,0,13,27,114798
1778149625.4302409,294322330,2,0,0,1,37931
1778149625.4309192,294322330,2,1,0,1,65326
1778149625.431326,294322330,2,0,4,8,66273
1778149625.4320536,294322330,2,1,4,9,33526
1778149625.432765,294322330,2,0,10,21,36865
1778149625.4335349,294322330,2,1,10,21,67095
1778149625.434322,294322330,2,0,15,30,52979
1778149625.4351301,294322330,3,0,1,3,23715
1778149625.4358282,294322330,3,0,4,8,67244
1778149625.4365659,294322330,3,1,4,8,33481
1778149625.437313,294322330,3,0,8,16,64933
1778149625.4380374,294322330,3,0,10,21,35876
1778149625.438835,294322330,3,1,10,21,67419
1778149625.4396086,294322330,3,0,12,24,44377
1778149625.4404178,294424776,0,0,1,3,32752
1778149625.5179234,294424776,0,0,4,9,34621
1778149625.518929,294424776,0,1,4,9,68250
1778149625.5196958,294424776,0,0,5,11,61492
1778149625.520481,294424776,0,0,9,18,15049
1778149625.521251,294424776,0,0,10,20,37075
1778149625.522065,294424776,0,1,10,20,68912
1778149625.5228915,294424776,0,0,14,29,115623
1778149625.5236769,294424776,1,0,0,0,85459
1778149625.5244327,294424776,1,0,1,3,23587
1778149625.5251834,294424776,1,0,2,4,100462
1778149625.525959,294424776,1,0,4,9,34707
1778149625.5268452,294424776,1,1,4,9,67225
1778149625.5273979,294424776,1,0,5,11,31624
1778149625.5281742,294424776,1,0,9,19,36713
1778149625.5289693,294424776,1,0,10,20,38072
1778149625.5297413,294424776,1,1,10,20,68608
1778149625.530534,294424776,1,0,11,22,127000
1778149625.5313318,294424776,1,0,13,27,114798
1778149625.5321274,294424776,2,0,0,1,37931
1778149625.5328336,294424776,2,1,0,1,65326
1778149625.5335736,294424776,2,0,4,9,66158
1778149625.5343277,294424776,2,1,4,8,33424
1778149625.5350795,294424776,2,0,10,21,36779
1778149625.5358436,294424776,2,1,10,21,66949
1778149625.5366383,294424776,2,0,15,30,52979
1778149625.5374544,294424776,3,0,1,3,23715
1778149625.538186,294424776,3,0,4,9,67157
1778149625.53892,294424776,3,1,4,8,33370
1778149625.5396154,294424776,3,0,8,16,64933
1778149625.5403814,294424776,3,0,10,21,35808
1778149625.5411525,294424776,3,1,10,21,67315
1778149625.5419211,294424776,3,0,12,24,44377
1778149625.542706,294527357,0,0,1,3,32752
1778149625.6202607,294527357,0,0,4,8,34565
1778149625.621093,294527357,0,1,4,8,68099
1778149625.621852,294527357,0,0,5,11,61492
1778149625.6226833,294527357,0,0,9,18,15049
1778149625.6234345,294527357,0,0,10,20,37106
1778149625.6238973,294527357,0,1,10,21,68811
1778149625.624321,294527357,0,0,14,29,115623
1778149625.6247566,294527357,1,0,0,0,85459
1778149625.6251698,294527357,1,0,1,3,23587
1778149625.6255574,294527357,1,0,2,4,100462
1778149625.625976,294527357,1,0,4,8,34639
1778149625.6265333,294527357,1,1,4,8,67039
1778149625.6272333,294527357,1,0,5,11,31624
1778149625.6278045,294527357,1,0,9,19,36713
1778149625.6282742,294527357,1,0,10,20,38097
1778149625.6290073,294527357,1,1,10,21,68451
1778149625.6298406,294527357,1,0,11,22,127000
1778149625.6306748,294527357,1,0,13,27,114798
1778149625.631522,294527357,2,0,0,1,37931
1778149625.6322956,294527357,2,1,0,1,65326
1778149625.6330135,294527357,2,0,4,8,65999
1778149625.6337733,294527357,2,1,4,8,33365
1778149625.6345258,294527357,2,0,10,20,36788
1778149625.6353161,294527357,2,1,10,21,66820
1778149625.6360743,294527357,2,0,15,30,52979
1778149625.6368809,294527357,3,0,1,3,23715
1778149625.637645,294527357,3,0,4,8,67003
1778149625.6386287,294527357,3,1,4,8,33319
1778149625.6391776,294527357,3,0,8,16,64933
1778149625.6396313,294527357,3,0,10,20,35821
1778149625.640482,294527357,3,1,10,20,67211
1778149625.6412814,294527357,3,0,12,24,44377
1778149625.6421065,294630474,0,0,1,3,32752
1778149625.7237558,294630474,0,0,4,9,34565
1778149625.7247725,294630474,0,1,4,8,67979
1778149625.725575,294630474,0,0,5,11,61492
1778149625.726402,294630474,0,0,9,18,15049
1778149625.7271721,294630474,0,0,10,20,37197
1778149625.7279427,294630474,0,1,10,20,68748
1778149625.7287652,294630474,0,0,14,29,115623
1778149625.7295842,294630474,1,0,0,0,85459
1778149625.7303085,294630474,1,0,1,3,23587
1778149625.7310748,294630474,1,0,2,4,100462
1778149625.7318504,294630474,1,0,4,9,34633
1778149625.7326221,294630474,1,1,4,8,66897
1778149625.7333553,294630474,1,0,5,11,31624
1778149625.7342885,294630474,1,0,9,19,36713
1778149625.7347553,294630474,1,0,10,21,38223
1778149625.735228,294630474,1,1,10,20,68371
1778149625.7359438,294630474,1,0,11,22,127000
1778149625.7367191,294630474,1,0,13,27,114798
1778149625.737244,294630474,2,0,0,1,37931
1778149625.7380054,294630474,2,1,0,1,65326
1778149625.7386703,294630474,2,0,4,9,65837
1778149625.7391775,294630474,2,1,4,8,33350
1778149625.740058,294630474,2,0,10,21,36879
1778149625.7406354,294630474,2,1,10,21,66720
1778149625.7414377,294630474,2,0,15,30,52979
1778149625.7419538,294630474,3,0,1,3,23715
1778149625.7426138,294630474,3,0,4,9,66888
1778149625.7433488,294630474,3,1,4,8,33308
1778149625.7438674,294630474,3,0,8,16,64933
1778149625.7445285,294630474,3,0,10,21,35905
1778149625.7453287,294630474,3,1,10,20,67166
1778149625.746171,294630474,3,0,12,24,44377
1778149625.7469568,294733041,0,0,1,3,32752
1778149625.825746,294733041,0,0,4,9,34612
1778149625.826195,294733041,0,1,4,8,67876
1778149625.8267572,294733041,0,0,5,11,61492
1778149625.8272,294733041,0,0,9,18,15049
1778149625.8276334,294733041,0,0,10,20,37380
1778149625.8280742,294733041,0,1,10,20,68747
1778149625.8284898,294733041,0,0,14,29,115623
1778149625.8289387,294733041,1,0,0,0,85459
1778149625.8293252,294733041,1,0,1,3,23587
1778149625.829969,294733041,1,0,2,4,100462
1778149625.8305273,294733041,1,0,4,9,34680
1778149625.8312945,294733041,1,1,4,8,66761
1778149625.8321302,294733041,1,0,5,11,31624
1778149625.8329728,294733041,1,0,9,19,36713
1778149625.8338225,294733041,1,0,10,20,38393
1778149625.8346636,294733041,1,1,10,20,68326
1778149625.8354895,294733041,1,0,11,22,127000
1778149625.8362715,294733041,1,0,13,27,114798
1778149625.837011,294733041,2,0,0,1,37931
1778149625.8377962,294733041,2,1,0,1,65326
1778149625.8385582,294733041,2,0,4,9,65720
1778149625.8393645,294733041,2,1,4,9,33377
1778149625.840145,294733041,2,0,10,21,37062
1778149625.8409903,294733041,2,1,10,20,66686
1778149625.841853,294733041,2,0,15,30,52979
1778149625.8427076,294733041,3,0,1,3,23715
1778149625.84345,294733041,3,0,4,9,66797
1778149625.8442235,294733041,3,1,4,9,33332
1778149625.8450775,294733041,3,0,8,16,64933
1778149625.8458872,294733041,3,0,10,20,36044
1778149625.8467565,294733041,3,1,10,20,67159
1778149625.8475633,294733041,3,0,12,24,44377
1778149625.8483932,294836452,0,0,1,3,32752
1778149625.929712,294836452,0,0,4,9,34692
1778149625.930863,294836452,0,1,4,9,67775
1778149625.931995,294836452,0,0,5,11,61492
1778149625.933202,294836452,0,0,9,18,15049
1778149625.9343672,294836452,0,0,10,21,37601
1778149625.9356067,294836452,0,1,10,21,68796
1778149625.936752,294836452,0,0,14,29,115623
1778149625.9376812,294836452,1,0,0,0,85459
1778149625.9385269,294836452,1,0,1,3,23587
1778149625.939361,294836452,1,0,2,4,100462
1778149625.9402335,294836452,1,0,4,9,34773
1778149625.9410558,294836452,1,1,4,9,66629
1778149625.9425426,294836452,1,0,5,11,31624
1778149625.9435036,294836452,1,0,9,19,36713
1778149625.9440243,294836452,1,0,10,21,38632
1778149625.9445796,294836452,1,1,10,20,68325
1778149625.9450994,294836452,1,0,11,22,127000
1778149625.9456737,294836452,1,0,13,27,114798
1778149625.9462352,294836452,2,0,0,1,37931
1778149625.9470036,294836452,2,1,0,1,65326
1778149625.947796,294836452,2,0,4,9,65622
1778149625.9485765,294836452,2,1,4,8,33457
1778149625.9493613,294836452,2,0,10,21,37297
1778149625.9501975,294836452,2,1,10,21,66700
1778149625.951067,294836452,2,0,15,30,52979
1778149625.9518988,294836452,3,0,1,3,23715
1778149625.9527717,294836452,3,0,4,9,66705
1778149625.9534829,294836452,3,1,4,9,33380
1778149625.954148,294836452,3,0,8,16,64933
1778149625.9546018,294836452,3,0,10,21,36282
1778149625.955041,294836452,3,1,10,21,67202
1778149625.9554968,294836452,3,0,12,24,44377
1778149625.9560251,294940187,0,0,1,3,32752
1778149626.0333014,294940187,0,0,4,8,34776
1778149626.0337174,294940187,0,1,4,8,67648
1778149626.0341086,294940187,0,0,5,11,61492
1778149626.0345433,294940187,0,0,9,18,15049
1778149626.0349514,294940187,0,0,10,20,37894
1778149626.035401,294940187,0,1,10,21,68856
1778149626.036216,294940187,0,0,14,29,115623
1778149626.0368462,294940187,1,0,0,0,85459
1778149626.0376427,294940187,1,0,1,3,23587
1778149626.0384645,294940187,1,0,2,4,100462
1778149626.0392604,294940187,1,0,4,8,34867
1778149626.040023,294940187,1,1,4,8,66472
1778149626.0408616,294940187,1,0,5,11,31624
1778149626.0416832,294940187,1,0,9,19,36713
1778149626.0424914,294940187,1,0,10,20,38950
1778149626.0429595,294940187,1,1,10,21,68373
1778149626.043677,294940187,1,0,11,22,127000
1778149626.044543,294940187,1,0,13,27,114798
1778149626.0453901,294940187,2,0,0,1,37931
1778149626.046151,294940187,2,1,0,1,65326
1778149626.046935,294940187,2,0,4,8,65435
1778149626.0477242,294940187,2,1,4,8,33495
1778149626.0485451,294940187,2,0,10,20,37532
1778149626.0493424,294940187,2,1,10,20,66735
1778149626.0501719,294940187,2,0,15,30,52979
1778149626.051005,294940187,3,0,1,3,23715
1778149626.0518172,294940187,3,0,4,8,66597
1778149626.0525916,294940187,3,1,4,8,33427
1778149626.0533407,294940187,3,0,8,16,64933
1778149626.0539455,294940187,3,0,10,20,36500
1778149626.0545728,294940187,3,1,10,20,67266
1778149626.0553944,294940187,3,0,12,24,44377
1778149626.056207,295043350,0,0,1,3,32752
1778149626.135874,295043350,0,0,4,8,34846
1778149626.136423,295043350,0,1,4,8,67531
1778149626.1369488,295043350,0,0,5,11,61492
1778149626.137533,295043350,0,0,9,18,15049
1778149626.138063,295043350,0,0,10,20,38147
1778149626.138829,295043350,0,1,10,20,68922
1778149626.1396444,295043350,0,0,14,29,115623
1778149626.1404638,295043350,1,0,0,0,85459
1778149626.1411898,295043350,1,0,1,3,23587
1778149626.1419597,295043350,1,0,2,4,100462
1778149626.1427486,295043350,1,0,4,8,34915
1778149626.1435227,295043350,1,1,4,8,66311
1778149626.1442318,295043350,1,0,5,11,31624
1778149626.1450207,295043350,1,0,9,19,36713
1778149626.1457913,295043350,1,0,10,20,39213
1778149626.1465845,295043350,1,1,10,20,68422
1778149626.1474154,295043350,1,0,11,22,127000
1778149626.148202,295043350,1,0,13,27,114798
1778149626.1490345,295043350,2,0,0,1,37931
1778149626.1498005,295043350,2,1,0,1,65326
1778149626.1505506,295043350,2,0,4,9,65286
1778149626.1512764,295043350,2,1,4,9,33534
1778149626.1520443,295043350,2,0,10,20,37823
1778149626.152826,295043350,2,1,10,20,66754
1778149626.1536572,295043350,2,0,15,30,52979
1778149626.154449,295043350,3,0,1,3,23715
1778149626.155166,295043350,3,0,4,8,66487
1778149626.1559055,295043350,3,1,4,9,33473
1778149626.1566563,295043350,3,0,8,16,64933
1778149626.157435,295043350,3,0,10,20,36724
1778149626.1581912,295043350,3,1,10,20,67314
1778149626.1589906,295043350,3,0,12,24,44377
1778149626.159809,295145868,0,0,1,3,32752
1778149626.239057,295145868,0,0,4,9,34879
1778149626.2400591,295145868,0,1,4,8,67421
1778149626.240864,295145868,0,0,5,11,61492
1778149626.241649,295145868,0,0,9,18,15049
1778149626.2424161,295145868,0,0,10,20,38362
1778149626.2431855,295145868,0,1,10,20,69024
1778149626.2439895,295145868,0,0,14,29,115623
1778149626.2448053,295145868,1,0,0,0,85459
1778149626.2456238,295145868,1,0,1,3,23587
1778149626.2464054,295145868,1,0,2,4,100462
1778149626.2472146,295145868,1,0,4,9,34950
1778149626.2479224,295145868,1,1,4,8,66172
1778149626.2486482,295145868,1,0,5,11,31624
1778149626.2497513,295145868,1,0,9,19,36713
1778149626.2505825,295145868,1,0,10,20,39458
1778149626.2510056,295145868,1,1,10,20,68505
1778149626.251455,295145868,1,0,11,22,127000
1778149626.2520783,295145868,1,0,13,27,114798
1778149626.2526846,295145868,2,0,0,1,37931
1778149626.253078,295145868,2,1,0,1,65326
1778149626.2534878,295145868,2,0,4,9,65147
1778149626.2538838,295145868,2,1,4,8,33512
1778149626.254291,295145868,2,0,10,20,38031
1778149626.25472,295145868,2,1,10,20,66824
1778149626.2551985,295145868,2,0,15,30,52979
1778149626.255723,295145868,3,0,1,3,23715
1778149626.2566097,295145868,3,0,4,9,66348
1778149626.2573943,295145868,3,1,4,9,33470
1778149626.2581875,295145868,3,0,8,16,64933
1778149626.2589812,295145868,3,0,10,20,36957
1778149626.2597718,295145868,3,1,10,20,67389
1778149626.260589,295145868,3,0,12,24,44377
1778149626.261401,295248471,0,0,1,3,32752
1778149626.3415582,295248471,0,0,4,9,34896
1778149626.3428502,295248471,0,1,4,9,67314
1778149626.3440318,295248471,0,0,5,11,61492
1778149626.345173,295248471,0,0,9,18,15049
1778149626.3461947,295248471,0,0,10,21,38580
1778149626.3471196,295248471,0,1,10,21,69132
1778149626.3480196,295248471,0,0,14,29,115623
1778149626.3489728,295248471,1,0,0,0,85459
1778149626.3498614,295248471,1,0,1,3,23587
1778149626.350751,295248471,1,0,2,4,100462
1778149626.3516593,295248471,1,0,4,9,34953
1778149626.3525052,295248471,1,1,4,9,66029
1778149626.3532236,295248471,1,0,5,11,31624
1778149626.3539937,295248471,1,0,9,19,36713
1778149626.3547318,295248471,1,0,10,20,39743
1778149626.355559,295248471,1,1,10,21,68580
1778149626.356085,295248471,1,0,11,22,127000
1778149626.3566866,295248471,1,0,13,27,114798
1778149626.3572335,295248471,2,0,0,1,37931
1778149626.3578453,295248471,2,1,0,1,65326
1778149626.3582342,295248471,2,0,4,9,65008
1778149626.3587809,295248471,2,1,4,8,33490
1778149626.3595283,295248471,2,0,10,20,38243
1778149626.360351,295248471,2,1,10,20,66898
1778149626.361128,295248471,2,0,15,30,52979
1778149626.361877,295248471,3,0,1,3,23715
1778149626.3626146,295248471,3,0,4,9,66247
1778149626.363356,295248471,3,1,4,9,33463
1778149626.3640769,295248471,3,0,8,16,64933
1778149626.3648086,295248471,3,0,10,20,37150
1778149626.365584,295248471,3,1,10,21,67477
1778149626.3663518,295248471,3,0,12,24,44377
1778149626.3671486,295350746,0,0,1,3,32752
1778149626.4439266,295350746,0,0,4,8,34914
1778149626.444898,295350746,0,1,4,9,67215
1778149626.4457905,295350746,0,0,5,11,61492
1778149626.4465787,295350746,0,0,9,18,15049
1778149626.4473605,295350746,0,0,10,20,38849
1778149626.4481595,295350746,0,1,10,21,69228
1778149626.4489365,295350746,0,0,14,29,115623
1778149626.449748,295350746,1,0,0,0,85459
1778149626.4505043,295350746,1,0,1,3,23587
1778149626.4512513,295350746,1,0,2,4,100462
1778149626.4520185,295350746,1,0,4,9,34965
1778149626.45271,295350746,1,1,4,9,65911
1778149626.453452,295350746,1,0,5,11,31624
1778149626.4542162,295350746,1,0,9,19,36713
1778149626.45513,295350746,1,0,10,20,40008
1778149626.4556596,295350746,1,1,10,21,68733
1778149626.456189,295350746,1,0,11,22,127000
1778149626.4569774,295350746,1,0,13,27,114798
1778149626.4578035,295350746,2,0,0,1,37931
1778149626.458503,295350746,2,1,0,1,65326
1778149626.459244,295350746,2,0,4,8,64873
1778149626.4599738,295350746,2,1,4,8,33483
1778149626.4606853,295350746,2,0,10,20,38542
1778149626.461453,295350746,2,1,10,21,66960
1778149626.4622817,295350746,2,0,15,30,52979
1778149626.463073,295350746,3,0,1,3,23715
1778149626.463798,295350746,3,0,4,8,66130
1778149626.4644637,295350746,3,1,4,8,33463
1778149626.4651031,295350746,3,0,8,16,64933
1778149626.4658635,295350746,3,0,10,20,37367
1778149626.466603,295350746,3,1,10,20,67577
1778149626.4673903,295350746,3,0,12,24,44377
1778149626.4681733,295454850,0,0,1,3,32752
1778149626.5479825,295454850,0,0,4,9,34924
1778149626.549157,295454850,0,1,4,9,67095
1778149626.549647,295454850,0,0,5,11,61492
1778149626.550403,295454850,0,0,9,18,15049
1778149626.551151,295454850,0,0,10,20,39116
1778149626.5519328,295454850,0,1,10,21,69393
1778149626.552729,295454850,0,0,14,29,115623
1778149626.5535355,295454850,1,0,0,0,85459
1778149626.5542428,295454850,1,0,1,3,23587
1778149626.5549788,295454850,1,0,2,4,100462
1778149626.5557432,295454850,1,0,4,9,34985
1778149626.5564444,295454850,1,1,4,9,65757
1778149626.5571783,295454850,1,0,5,11,31624
1778149626.5579205,295454850,1,0,9,19,36713
1778149626.558943,295454850,1,0,10,20,40314
1778149626.5601196,295454850,1,1,10,21,68865
1778149626.5638175,295454850,1,0,11,22,127000
1778149626.5646546,295454850,1,0,13,27,114798
1778149626.5656786,295454850,2,0,0,1,37931
1778149626.566309,295454850,2,1,0,1,65326
1778149626.5668423,295454850,2,0,4,8,64700
1778149626.5674374,295454850,2,1,4,8,33471
1778149626.5679846,295454850,2,0,10,20,38787
1778149626.5685506,295454850,2,1,10,20,67101
1778149626.5691388,295454850,2,0,15,30,52979
1778149626.5696938,295454850,3,0,1,3,23715
1778149626.5702481,295454850,3,0,4,9,66011
1778149626.570775,295454850,3,1,4,8,33443
1778149626.5713258,295454850,3,0,8,16,64933
1778149626.5718684,295454850,3,0,10,20,37618
1778149626.5724607,295454850,3,1,10,21,67673
1778149626.5730605,295454850,3,0,12,24,44377
1778149626.5737097,295557478,0,0,1,3,32752
1778149626.6506343,295557478,0,0,4,8,34937
1778149626.6514473,295557478,0,1,4,8,66980
1778149626.652267,295557478,0,0,5,11,61492
1778149626.6528594,295557478,0,0,9,18,15049
1778149626.6534994,295557478,0,0,10,21,39340
1778149626.6544065,295557478,0,1,10,21,69518
1778149626.6553168,295557478,0,0,14,29,115623
1778149626.656193,295557478,1,0,0,0,85459
1778149626.6569386,295557478,1,0,1,3,23587
1778149626.6577327,295557478,1,0,2,4,100462
1778149626.6585486,295557478,1,0,4,8,35008
1778149626.6593318,295557478,1,1,4,8,65618
1778149626.6601148,295557478,1,0,5,11,31624
1778149626.6608872,295557478,1,0,9,19,36713
1778149626.6617186,295557478,1,0,10,21,40590
1778149626.6623816,295557478,1,1,10,21,69017
1778149626.6632166,295557478,1,0,11,22,127000
1778149626.663914,295557478,1,0,13,27,114798
1778149626.6646638,295557478,2,0,0,1,37931
1778149626.6654441,295557478,2,1,0,1,65326
1778149626.66603,295557478,2,0,4,9,64541
1778149626.6667771,295557478,2,1,4,9,33463
1778149626.6673858,295557478,2,0,10,20,39110
1778149626.6682248,295557478,2,1,10,21,67148
1778149626.6688697,295557478,2,0,15,30,52979
1778149626.6698086,295557478,3,0,1,3,23715
1778149626.6704426,295557478,3,0,4,8,65876
1778149626.6712327,295557478,3,1,4,9,33431
1778149626.6716776,295557478,3,0,8,16,64933
1778149626.6721275,295557478,3,0,10,21,37828
1778149626.6726027,295557478,3,1,10,21,67745
1778149626.6730468,295557478,3,0,12,24,44377
1778149626.6734948,295659976,0,0,1,3,32752
1778149626.753832,295659976,0,0,4,8,34963
1778149626.755051,295659976,0,1,4,8,66840
1778149626.7561712,295659976,0,0,5,11,61492
1778149626.757468,295659976,0,0,9,18,15049
1778149626.7587452,295659976,0,0,10,21,39578
1778149626.7599437,295659976,0,1,10,21,69586
1778149626.7611072,295659976,0,0,14,29,115623
1778149626.7623146,295659976,1,0,0,0,85459
1778149626.7634144,295659976,1,0,1,3,23587
1778149626.7645297,295659976,1,0,2,4,100462
1778149626.7657115,295659976,1,0,4,8,35052
1778149626.766801,295659976,1,1,4,8,65488
1778149626.767914,295659976,1,0,5,11,31624
1778149626.7690842,295659976,1,0,9,19,36713
1778149626.7702804,295659976,1,0,10,21,40883
1778149626.7714596,295659976,1,1,10,21,69157
1778149626.7726843,295659976,1,0,11,22,127000
1778149626.7739246,295659976,1,0,13,27,114798
1778149626.7751944,295659976,2,0,0,1,37931
1778149626.7763224,295659976,2,1,0,1,65326
1778149626.7774098,295659976,2,0,4,8,64383
1778149626.778319,295659976,2,1,4,8,33474
1778149626.779202,295659976,2,0,10,20,39404
1778149626.7801514,295659976,2,1,10,20,67304
1778149626.7810974,295659976,2,0,15,30,52979
1778149626.7820601,295659976,3,0,1,3,23715
1778149626.7829604,295659976,3,0,4,8,65705
1778149626.7838516,295659976,3,1,4,8,33431
1778149626.7847023,295659976,3,0,8,16,64933
1778149626.7854347,295659976,3,0,10,21,38070
1778149626.7863576,295659976,3,1,10,21,67845
1778149626.786983,295659976,3,0,12,24,44377
1778149626.787551,295762465,0,0,1,3,32752
1778149626.8562832,295762465,0,0,4,9,35011
1778149626.8577406,295762465,0,1,4,9,66699
1778149626.8589559,295762465,0,0,5,11,61492
